budget,id,original_language,popularity,release_date,revenue,status,title,vote_average,vote_count,release_year,return,name_collection,day,month,genre,actors,director
0.0,207680,en,72.000000,2017-01-15,0.0,Released,"Return to Return to Nuke 'Em High, aka Volume 2",0.0,0.0,2017,0.0,Nuke 'Em High Collection,Sunday,January,"Comedy, Horror","Asta Paredes, Catherine Corcoran, Zac Amino, Vito Trigo, Lloyd Kaufman, Babette Bombshell, Tara E. Miller, Mike Baez, Mark Quinnette, Josh Potter, Debbie Rochon, Stefan Dezil, Brenda Rickert, Lemmy, Ron Jeremy, Nicola Fiore, Joe Fleishaker, Charlotte Kaufman, Doug Sakmann, Monique Dupree, Nico Praz, Mark Torgl, Stan Lee",Lloyd Kaufman
0.0,42606,en,12.000000,1969-01-01,0.0,Released,Invocation of My Demon Brother,6.1,13.0,1969,0.0,The Magick Lantern Cycle,Wednesday,January,Horror,"Kenneth Anger, Bobby Beausoleil, Bill Beutel, Mick Jagger, Lenore Kandel, Anton LaVey, Anita Pallenberg, Keith Richards",Kenneth Anger
0.0,75745,en,137.000000,2011-09-23,0.0,Released,Force,6.2,11.0,2011,0.0,Force Collection,Friday,September,"Drama, Action, Thriller, Crime, Romance","John Abraham, Genelia D'Souza, Raj Babbar, Mohnish Behl, Kamlesh Sawant, Vidyut Jamwal",Nishikant Kamat
0.0,347689,en,90.000000,2016-03-18,0.0,Released,Pee-wee's Big Holiday,5.8,69.0,2016,0.0,Pee-wee's Collection,Friday,March,"Adventure, Comedy, Family","Paul Reubens, Joe Manganiello, Alia Shawkat, Stephanie Beatriz, Jessica Pohly, Richard Riehle, Frank Collison, Lynne Marie Stewart, Hal Landon Jr., Diane Salinger, Brad William Henke, Leo Fitzpatrick, Christopher Heyerdahl, Katherine Vanderlinden, Darryl Stephens, Dionne Gipson, Anthony Alabi, Sonya Eddy, Tara Buck, Monica Horan, Nicole Sullivan, Meredith O'Leary, K.T. Wiegman, Julie Ouellette, Alexandra Ella, Mary Karcz, Lily Mae Harrington, Michelle Meredith, Mackenzie Marsh, Lindsay Hollister, John Paragon, Paul Rust, David Arquette, Janina Gavankar, Erick Chavarria, Robert R. Shafer",John Lee
18000000.0,302688,en,94.000000,2016-03-23,88923251.0,Released,My Big Fat Greek Wedding 2,5.6,328.0,2016,4.94,My Big Fat Greek Wedding Collection,Wednesday,March,"Romance, Comedy, Family","John Corbett, Elena Kampouris, Nia Vardalos, Ian Gomez, John Stamos, Alex Wolff, Lainie Kazan, Rita Wilson, Andrea Martin, Louis Mandylor, Gia Carides, Michael Constantine, Dave Reachill, Maxillian Grimm, Christopher D. Lindsay, Robert Bellissimo, Lauren Saarimaki, Constantine Vardalos, Jeff White, Julia Gartha, Maria Vacratsis, Chrissy Paraskevopoulos, Ashleigh Rains, Ethan Pugiotto, Theodore Paraskevopoulos, Kolton Stewart, Kathryn Haggis, Gerry Mendicino, Alec Stockwell, Roger Wong, Sam Moses, Aniela Kurylo, Teresa Pavlinek, Kathryn Greenwood, Tannis Burnett, Hershel Blatt, Harper Gunn, Peter Tharos",Kirk Jones
0.0,33419,en,69.000000,1945-03-16,0.0,Released,The House of Fear,6.8,17.0,1945,0.0,Sherlock Holmes (1939 series),Friday,March,"Horror, Thriller, Mystery","Basil Rathbone, Nigel Bruce, Aubrey Mather, Paul Cavanagh, Dennis Hoey, Harry Cording, Holmes Herbert, Sally Shepherd, Gavin Muir, Florette Hillier, David Clyde, Doris Lloyd, Cyril Delevanti, Alec Craig, Richard Alexander",Roy William Neill
0.0,85231,en,71.000000,1940-05-30,0.0,Released,The Lone Wolf Meets a Lady,6.8,2.0,1940,0.0,Lone Wolf film series,Thursday,May,"Mystery, Comedy, Drama","Warren William, Jean Muir, Eric Blore, Victor Jory, Roger Pryor, Warren Hull, Thurston Hall, Fred Kelsey, Robert Emmett Keane, Georgia Caine, William Forrest, Marla Shelton, Bruce Bennett, Luis Alberni, Don Beddoe, Richard Fiske, Roger Gray, Shemp Howard, Eddie Laughton, George McKay, Nellie V. Nichols, Houghton Ralph, Charles Sherlock, John Tyrrell",Sidney Salkow
0.0,379291,en,78.000000,2016-03-29,0.0,Released,Justice League vs. Teen Titans,6.8,177.0,2016,0.0,Teen Titans Collection,Tuesday,March,"Action, Animation","Jon Bernthal, Jason O'Mara, Stuart Allan, Shemar Moore, Rosario Dawson, Taissa Farmiga, Jake T. Austin, Brandon Soo Hoo, Kari Wahlgren, Jerry O'Connell, Christopher Gorham, Sean Maher",Sam Liu
0.0,182950,en,66.000000,1950-02-12,0.0,Released,Blonde Dynamite,0.0,0.0,1950,0.0,The Bowery Boys,Sunday,February,"Crime, Comedy","Leo Gorcey, Huntz Hall, Adele Jergens, Gabriel Dell, Harry Lewis, Murray Alper, Bernard Gorcey, Jody Gilbert, William Benedict",William Beaudine
0.0,357096,en,91.000000,2015-10-09,0.0,Released,I Spit on Your Grave III: Vengeance is Mine,5.1,200.0,2015,0.0,I Spit on Your Grave Collection,Friday,October,"Horror, Thriller","Sarah Butler, Jennifer Landon, Doug McKeon, Gabriel Hogan, Harley Jane Kozak, Michelle Hurd, Russell Pitts, Walter Perez, Karen Strassman, Christopher Hoffman, Megan Raich, Andrew Dits, Adam Dunnells, Lony'e Perrine, Alissa Juvan, Bobby Reed, Heath McGough, Corey Craig",R.D. Braunstein
0.0,193459,en,70.000000,1950-05-14,0.0,Released,Lucky Losers,0.0,0.0,1950,0.0,The Bowery Boys,Sunday,May,Comedy,"Leo Gorcey, Huntz Hall, Hillary Brooke, Gabriel Dell, Lyle Talbot, Bernard Gorcey, William Benedict, Joe Turkel",William Beaudine
0.0,85232,en,67.000000,1940-01-26,0.0,Released,The Lone Wolf Strikes,6.5,2.0,1940,0.0,Lone Wolf film series,Friday,January,"Comedy, Thriller, Romance, Drama, Crime","Warren William, Joan Perry, Eric Blore, Alan Baxter, Astrid Allwyn, Montagu Love, Robert Wilcox, Don Beddoe, Fred Kelsey, Addison Richards, Roy Gordon, Harland Tucker, George Lynn, Murray Alper, Harry A. Bailey, Frank Bruno, Maurice Cass, Edmund Cobb, Vernon Dent, Richard Fiske, Jack Gardner, Guy Kingsford, William Lally, Joe McGuinn, Robert Emmet O'Connor, Ralph Peters, Charles Sherlock, Jack Stoney, Julius Tannen, Cyril Thornton, Robert Walker, Robert Noble",Sidney Salkow
0.0,185289,en,67.000000,1950-10-29,0.0,Released,Blues Busters,0.0,0.0,1950,0.0,The Bowery Boys,Sunday,October,Comedy,"Leo Gorcey, Huntz Hall, Adele Jergens, Gabriel Dell, Craig Stevens, Phyllis Coates",William Beaudine
0.0,184328,en,67.000000,1950-08-13,0.0,Released,Triple Trouble,6.0,1.0,1950,0.0,The Bowery Boys,Sunday,August,Comedy,"Leo Gorcey, Huntz Hall, Gabriel Dell, Richard Benedict, G. Pat Collins, Lyn Thomas, Bernard Gorcey, Paul Dubov, Joe Turkel",Jean Yarbrough
0.0,185273,en,69.000000,1951-01-24,0.0,Released,Bowery Battalion,10.0,1.0,1951,0.0,The Bowery Boys,Wednesday,January,Comedy,"Leo Gorcey, Huntz Hall, Donald MacBride, Virginia Hewitt, Russell Hicks, Bernard Gorcey",William Beaudine
0.0,187516,en,65.000000,1951-09-09,0.0,Released,Crazy Over Horses,0.0,0.0,1951,0.0,The Bowery Boys,Sunday,September,Comedy,"Leo Gorcey, Huntz Hall, Ted de Corsia, Allen Jenkins, Gloria Saunders, Tim Ryan",William Beaudine
0.0,156603,en,68.000000,1951-07-29,0.0,Released,Let's Go Navy!,7.0,1.0,1951,0.0,The Bowery Boys,Sunday,July,Comedy,"Leo Gorcey, Huntz Hall, Allen Jenkins, Tom Neal, Charlita, Richard Benedict, Paul Harvey, Jonathan Hale, Bernard Gorcey, Buddy Gorman, Frank Jenks, Dorothy Ford, William Benedict",William Beaudine
0.0,180819,en,63.000000,1952-09-21,0.0,Released,Feudin' Fools,0.0,0.0,1952,0.0,The Bowery Boys,Sunday,September,Comedy,"Leo Gorcey, Huntz Hall, Dorothy Ford, Lyle Talbot, Benny Baker, Anne Kimbell, Oliver Blake",William Beaudine
0.0,252916,en,66.000000,1952-06-29,0.0,Released,Here Come the Marines,7.0,1.0,1952,0.0,The Bowery Boys,Sunday,June,"Comedy, Crime","Leo Gorcey, Huntz Hall, Hanley Stafford, Myrna Dell, Murray Alper, Arthur Space, Tim Ryan, Bernard Gorcey, Gil Stratton, David Gorcey, Benny Bartlett, Paul Maxey",William Beaudine
0.0,115706,en,67.000000,1952-03-23,0.0,Released,Hold That Line,0.0,0.0,1952,0.0,The Bowery Boys,Sunday,March,"Action, Comedy","Leo Gorcey, Huntz Hall, John Bromfield, Veda Ann Borg, Mona Knox, Gloria Winters, Taylor Holmes",William Beaudine
0.0,192371,en,62.000000,1953-08-14,0.0,Released,Clipped Wings,0.0,0.0,1953,0.0,The Bowery Boys,Friday,August,Comedy,"Leo Gorcey, Huntz Hall, Bernard Gorcey, June Vincent, Mary Treen, Lyle Talbot, David Gorcey, Benny Bartlett, Fay Roope, Todd Karns, Renie Riano",Edward Bernds
0.0,116160,en,62.000000,1953-02-15,0.0,Released,Jalopy,7.0,2.0,1953,0.0,The Bowery Boys,Sunday,February,Comedy,"Leo Gorcey, Huntz Hall, Bernard Gorcey, Robert Lowery, Leon Belasco, Richard Benedict",William Beaudine
0.0,107966,en,62.000000,1953-05-24,0.0,Released,Loose in London,6.5,1.0,1953,0.0,The Bowery Boys,Sunday,May,"Comedy, Action, Adventure","Leo Gorcey, Huntz Hall, Bernard Gorcey, David Gorcey, Angela Greene, Norma Varden, John Dodsworth, William Cottrell, Benny Bartlett",Edward Bernds
0.0,174195,en,64.000000,1953-12-06,0.0,Released,Private Eyes,8.0,1.0,1953,0.0,The Bowery Boys,Sunday,December,Comedy,"Leo Gorcey, Huntz Hall, Bernard Gorcey, Robert Osterloh, Joyce Holden, William 'Bill' Phillips, Rudy Lee, William Forrest, Chick Chandler, David Gorcey, Benny Bartlett, Lou Lubin, Tim Ryan",Edward Bernds
0.0,116190,en,62.000000,1954-03-07,0.0,Released,Paris Playboys,0.0,0.0,1954,0.0,The Bowery Boys,Sunday,March,Comedy,"Leo Gorcey, Huntz Hall, Veola Vonn, Steven Geray, John Wengraf, Mari Lynn, Bernard Gorcey",William Beaudine
0.0,70313,en,64.000000,1955-01-07,0.0,Released,Bowery to Bagdad,6.8,3.0,1955,0.0,The Bowery Boys,Friday,January,Comedy,"Leo Gorcey, Huntz Hall, Bernard Gorcey, Joan Shawlee, Eric Blore, Jean Willes",Edward Bernds
0.0,144852,en,61.000000,1955-12-25,0.0,Released,Dig That Uranium,0.0,0.0,1955,0.0,The Bowery Boys,Sunday,December,Comedy,"Leo Gorcey, Huntz Hall, Bernard Gorcey, Mary Beth Hughes, Raymond Hatton, Harry Lauter, Myron Healey, Tom Keene, Paul Fierro, David Gorcey, Benny Bartlett",Edward Bernds
0.0,193435,en,61.000000,1955-04-17,0.0,Released,High Society,8.0,1.0,1955,0.0,The Bowery Boys,Sunday,April,Comedy,"Leo Gorcey, Huntz Hall, Bernard Gorcey, Amanda Blake, David Gorcey, Addison Richards, Paul Harvey, Dave Barry",William Beaudine
0.0,178569,en,61.000000,1955-09-18,0.0,Released,Jail Busters,6.0,2.0,1955,0.0,The Bowery Boys,Sunday,September,Comedy,"Leo Gorcey, Huntz Hall, Bernard Gorcey, Barton MacLane, Anthony Caruso, Percy Helton, David Gorcey, Benny Bartlett, Lyle Talbot",William Beaudine
0.0,177234,en,61.000000,1955-07-31,0.0,Released,Spy Chasers,7.0,1.0,1955,0.0,The Bowery Boys,Sunday,July,Comedy,"Leo Gorcey, Huntz Hall, Bernard Gorcey, Leon Askin, Sig Ruman, Veola Vonn, Lisa Davis, David Gorcey, Benny Bartlett, Richard Benedict, Frank Richards, Linda Bennett",Edward Bernds
0.0,230182,en,62.000000,1956-04-27,0.0,Released,Crashing Las Vegas,6.5,1.0,1956,0.0,The Bowery Boys,Friday,April,"Action, Comedy","Leo Gorcey, Huntz Hall, Mary Castle, Don Haggerty, David Gorcey, Terry Frost, Jimmy Murphy, Mort Mills",Jean Yarbrough
0.0,116312,es,95.000000,1978-09-14,1622164.0,Released,The National Shotgun,7.2,14.0,1978,0.0,Los Leguineche - ColecciÃ³n,Thursday,September,Comedy,"JosÃ© Sazatornil, Luis Escobar, JosÃ© Luis LÃ³pez VÃ¡zquez, Antonio Ferrandis, AgustÃ­n GonzÃ¡lez, MÃ³nica Randall, Laly Soldevila, AndrÃ©s Mejuto, Conchita Montes, Rafael Alonso, BÃ¡rbara Rey, Amparo Soler Leal, Rosanna Yanni, Luis Ciges, Chus Lampreave, Pedro del RÃ­o, FÃ©lix Rotaeta, HÃ©ctor Alterio, Mari Carmen Alvarado, Ãngel Ãlvarez, Maribel Ayuso, Antonio P. Costafreda, Zelmar GueÃ±ol, Fernando Hilbeck, Sergio MendizÃ¡bal, MimÃ­ MuÃ±oz, Luis Politti, JosÃ© Antonio Rico, Florentino Soria, Julio Wizuete, Elsa Zabala",Luis GarcÃ­a Berlanga
115000000.0,290595,en,114.000000,2016-04-06,164602163.0,Released,The Huntsman: Winter's War,6.0,1575.0,2016,1.43,The Huntsman Collection,Wednesday,April,"Action, Adventure, Drama","Chris Hemsworth, Charlize Theron, Emily Blunt, Jessica Chastain, Nick Frost, Sheridan Smith, Rob Brydon, Alexandra Roach, Sam Claflin, Colin Morgan, Sophie Cookson, Sam Hazeldine, Lynne Wilmot, Alejandro Cuello, Liam Neeson, Sope Dirisu, Conrad Khan, Niamh Walter, Nana Agyeman-Bediako, Amelia Crouch, Fred Tatasciore, Ralph Ineson, Robert Portal, Robert Wilfort, David Mumeni, Kara Lily Hayworth, Madeleine Worrall, Chinna Wodu, Andrew Rothney, Tim Delap, Antony Acheampong, Ian Davies, George Watkins, Aj Bediako, Sam Coulson, Ryan Donaldson, Osi Okerafor, Maya Wasowicz, Yusuf Hofri, Eshan Gopal, Jadey Duffield, Karl Farrer",Cedric Nicolas-Troyan
35000000.0,325133,en,91.000000,2016-05-04,108758521.0,Released,Neighbors 2: Sorority Rising,5.6,1490.0,2016,3.11,Neighbors Collection,Wednesday,May,Comedy,"Seth Rogen, Rose Byrne, Zac Efron, ChloÃ« Grace Moretz, Kiersey Clemons, Dave Franco, Ike Barinholtz, Carla Gallo, Christopher Mintz-Plasse, Beanie Feldstein, Clara Mamet, Awkwafina, Jerrod Carmichael, Lisa Kudrow, John Early, Selena Gomez, Hannibal Buress, Kelsey Grammer, Brian Huskey, Billy Eichner, Abbi Jacobson, Sam Richardson, Liz Cackowski, Elise Vargas, Zoey Vargas, Kyle Mooney, Ciara Bravo, Jordanne Calvin, Taryn Jones, Tara Bowles",Nicholas Stoller
0.0,29487,en,60.000000,1944-10-09,0.0,Released,The Mark of the Whistler,3.8,2.0,1944,0.0,The Whistler collection,Monday,October,Thriller,"Richard Dix, Janis Carter, Porter Hall, Paul Guilfoyle, John Calvert, Matt Willis, Walter Baldwin, Willie Best, Edgar Dearing, Otto Forrest, Howard Freeman, Edna Holland, Eddie Kane, Donald Kerr, Matt McHugh, Bill Raisch, Jack Rice, Arthur Space, Minerva Urecal",William Castle
0.0,29490,en,60.000000,1945-10-30,0.0,Released,Voice of the Whistler,6.3,2.0,1945,0.0,The Whistler collection,Tuesday,October,"Drama, Thriller","Richard Dix, Lynn Merrick, Rhys Williams, James Cardwell, Tom Kennedy, Sam Ash, Egon Brecher, Charles Coleman, Otto Forrest, Byron Foulger, Martin Garralaga, John Hamilton, Stuart Holmes, Wilbur Mack, Charles Marsh, Harold Miller, Forbes Murray, Gigi Perreau, Frank Reicher, Clinton Rosemond, Frank J. Scannell, Minerva Urecal, Robert Williams, Douglas Wood",William Castle
0.0,29829,en,61.000000,1946-04-11,0.0,Released,Mysterious Intruder,4.8,5.0,1946,0.0,The Whistler collection,Thursday,April,"Mystery, Crime","Richard Dix, Barton MacLane, Nina Vale, Regis Toomey, Helen Mowery, Mike Mazurki, Pamela Blake, Charles Lane",William Castle
0.0,56078,en,97.000000,1984-05-06,0.0,Released,Vabank II,7.1,8.0,1984,0.0,Vabank (Collection),Sunday,May,"Comedy, Crime","Jan Machulski, Leonard Pietraszak",Juliusz Machulski
0.0,3941,en,72.000000,1941-02-27,0.0,Released,Blondie Goes Latin,8.0,3.0,1941,0.0,Blondie Collection,Thursday,February,Comedy,"Penny Singleton, Arthur Lake, Larry Simms, Daisy, Ruth Terry, Danny Mummert, Jonathan Hale, Janet Burston, Kirby Grant, Tito GuÃ­zar","Robert Sparks, Frank R. Strayer"
2000000.0,50025,en,98.000000,2009-11-29,0.0,Released,KolpaÃ§ino,6.3,3.0,2009,0.0,KolpaÃ§ino Serisi,Sunday,November,"Action, Comedy","Åafak Sezer, Aydemir AkbaÅ, Ali SÃ¼rmeli, Hakan Ural",AtÄ±l Ä°nanÃ§
20000000.0,326423,en,112.000000,2016-04-15,55030051.0,Released,Barbershop: The Next Cut,6.2,171.0,2016,2.75,Barbershop Collection,Friday,April,Comedy,"Ice Cube, Common, Anthony Anderson, Nicki Minaj, Regina Hall, Garcelle Beauvais, Sean Patrick Thomas, Cedric the Entertainer, Troy Garity, Eve, Utkarsh Ambudkar, Tyga, Lamorne Morris, DeRay Davis, J.B. Smoove, Deon Cole, Jazsmin Lewis, Jamal Woolard, Deborah Ayorinde",Malcolm D. Lee
200000000.0,127380,en,97.000000,2016-06-16,1028570889.0,Released,Finding Dory,6.8,4333.0,2016,5.14,Finding Nemo Collection,Thursday,June,"Adventure, Animation, Comedy, Family","Ellen DeGeneres, Albert Brooks, Hayden Rolence, Ed O'Neill, Diane Keaton, Eugene Levy, Kaitlin Olson, Ty Burrell, Idris Elba, Dominic West, Kate McKinnon, Bill Hader, Andrew Stanton, Torbin Xan Bullock, Bennett Dammann, Bob Peterson, Alexander Gould, Katherine Ringgold, John Ratzenberger, Angus MacLane, Willem Dafoe, Brad Garrett, Allison Janney, Austin Pendleton, Stephen Root, Vicki Lewis, Jerome Ranft, Sloane Murray, Lucia Geddes, Gabriel C. Brown, Sigourney Weaver","Andrew Stanton, Angus MacLane"
0.0,15088,en,90.000000,2008-03-16,0.0,Released,The Cutting Edge 3: Chasing the Dream,5.6,33.0,2008,0.0,The Cutting Edge Collection,Sunday,March,"Comedy, Drama, Romance","Matt Lanter, Sarah Gadon, Benjamin Hollingsworth, Alycia Purrott, Christy Carlson Romano, Marcela Pizarro, Marco Ledezma, Lucinda Davis, Stefano DiMatteo, Stephanie Valois, Luis Oliva, Francia Raisa",Stuart Gillard
0.0,40080,en,90.000000,2010-03-14,0.0,Released,The Cutting Edge: Fire & Ice,5.4,27.0,2010,0.0,The Cutting Edge Collection,Sunday,March,"Drama, Romance","Brendan Fehr, Russell Yuen, Zhenhu Han, Stephen Amell, David Nerman, Kyle Switzer, Dan Jeannotte, Cristina Rosato, Abdul Ayoola, Vlasta VrÃ¡na, Vanessa Matsui, Anthony Lemke, Simone-Elise Girard, Marcela Pizarro, Francia Raisa",Stephen Herek
0.0,4457,en,95.000000,1988-12-01,0.0,Released,Witchery,5.4,19.0,1988,0.0,Unoffical Ghosthouse Series,Thursday,December,Horror,"David Hasselhoff, Linda Blair, Catherine Hickland, Hildegard Knef, Annie Ross, Leslie Cumming, Robert Champagne",Fabrizio Laurenti
0.0,76081,en,90.000000,1966-07-01,0.0,Released,Tarzan and the Valley of Gold,4.0,3.0,1966,0.0,Tarzan (Mike Henry series),Friday,July,"Action, Adventure","Mike Henry, David Opatoshu, Manuel Padilla Jr., Nancy Kovack, Don Megowan, Enrique Lucero, Eduardo Noriega, Yerye Beirute",Robert Day
0.0,34194,en,60.000000,1997-08-02,0.0,Released,Tenchi the Movie 2: The Daughter of Darkness,6.5,3.0,1997,0.0,Tenchi MuyÃ´ Collection,Saturday,August,"Fantasy, Animation, Science Fiction, Foreign","Masami Kikuchi, Junko Iwao, Ai Orikasa, Yumi Takada, Chisa Yokoyama, You Inoue, Yuko Mizutani, Yuri Amano, Etsuko Kozakura, Yuuko Kobayashi",Tetsu Kimura
0.0,343972,en,55.000000,1951-12-15,0.0,Released,Pecos River,0.0,0.0,1951,0.0,The Durango Kid,Saturday,December,Western,"Charles Starrett, Smiley Burnette, Jock Mahoney, Anne James, Steve Darrell, Frank Jenks, Harmonica Bill, Edgar Dearing",Fred F. Sears
0.0,14829,en,95.000000,1999-04-24,0.0,Released,Tenchi Forever!,4.3,2.0,1999,0.0,Tenchi MuyÃ´ Collection,Saturday,April,"Animation, Drama, Fantasy","Masami Kikuchi, Ai Orikasa, Yumi Takada, Chisa Yokoyama, Kikuko Inoue, Etsuko Kozakura, Takehito Koyasu, Takeshi Aono, Yuko Mizutani, Yuri Amano, Kenichi Ogata, Takeshi Aono, Wataru Takagi, Yuuko Kobayashi",Hiroshi Negishi
0.0,31472,en,91.000000,1971-01-17,0.0,Released,Lust for a Vampire,6.2,11.0,1971,0.0,Vampire Karnstein (Hammer series),Sunday,January,Horror,"Ralph Bates, Barbara Jefford, Suzanna Leigh, Michael Johnson, Yutte Stensgaard, Helen Christie, Pippa Steel, Mike Raven, Christopher Cunningham, Harvey Hall, Michael Brennan, Judy Matheson, Caryl Little, Jonathan Cecil, Erik Chitty, Jack Melford, Kirsten Lindholm, Luan Peters, David Healy, Christopher Neame",Jimmy Sangster
0.0,5066,en,94.000000,1964-11-08,0.0,Released,Carry On Cleo,6.6,30.0,1964,0.0,The Carry On Collection,Sunday,November,Comedy,"Sid James, Kenneth Williams, Jim Dale, Amanda Barrie, Joan Sims, Kenneth Connor, Charles Hawtrey, Julie Stevens, Brian Oulton, Michael Ward, Francis de Wolff, Victor Maddern, Sheila Hancock, Jon Pertwee, Wanda Ventham",Gerald Thomas
0.0,383121,en,100.000000,2016-05-17,0.0,Released,Kindergarten Cop 2,4.6,63.0,2016,0.0,Kindergarten Cop Collection,Tuesday,May,"Action, Comedy","Dolph Lundgren, Sarah Strange, Andre Tricoteux, Aleks Paunovic, Fiona Vroom, Rebecca Olson, Bill Bellamy, Jody Thompson, Darla Taylor, Carolyn Adair, Enid-Raye Adams, Jenny Sandersson, Chris Violette, Nicholas Carella, Michael P. Northey, Raphael Alejandro, Dean Petriw, Abbie Magnuson, Josiah Black, Tyreah Herbert, Blake Stadel, Valencia Budijanto, Oscar Hartley, William Budijanto",Don Michael Paul
0.0,258509,en,92.000000,2015-12-17,233755553.0,Released,Alvin and the Chipmunks: The Road Chip,5.7,438.0,2015,0.0,Alvin and the Chipmunks Collection,Thursday,December,"Adventure, Animation, Comedy, Family","Jason Lee, Justin Long, Bella Thorne, Matthew Gray Gubler, Jesse McCartney, Kaley Cuoco, Kimberly Williams-Paisley, Anna Faris, Christina Applegate, Laura Marano, Tony Hale, Jesica Ahlberg, Leticia Jimenez, Kevin Wayne, Joshua Mikel, Josh Green, Eddie Steeples, Jose D. Xuconoxtli Jr., Keith Arthur Bolden, Jeremy Ray Taylor, Mike Senior, Zeeko Zaki, Jennifer Coolidge, Uzo Aduba, Derryl Rivers, Retta, Flula Borg",Walt Becker
0.0,300665,en,90.000000,2017-09-14,0.0,Released,Leatherface,5.7,62.0,2017,0.0,Texas Chainsaw Massacre Collection,Thursday,September,Horror,"Stephen Dorff, Lili Taylor, Sam Strike, Vanessa Grasse, Finn Jones, Sam Coleman, Jessica Madsen, James Bloor, Christopher Adamson, Dimo Alexiev, Nathan Cooper, Dejan Angelov, Boris Kabakchiev, Lorina Kamburova, Simona Williams, Venelina Ghiaourov, Velizar Binev, Julian Kostov, Ian Fisher, Nicole Andrews","Alexandre Bustillo, Julien Maury"
0.0,78375,en,91.000000,1994-08-22,0.0,Released,CyberTracker,4.6,5.0,1994,0.0,CyberTracker Collection,Monday,August,"Action, Science Fiction","Don Wilson, Richard Norton, Stacie Foster, Joseph Ruskin, John Aprea, Abby Dalton, Steve Burton, David Barnathan, Edward Blanchard, Lisa Larosa, Christina Zilber, Duchess Dale",Richard Pepin
170000000.0,241259,en,113.000000,2016-05-25,299370084.0,Released,Alice Through the Looking Glass,6.5,1782.0,2016,1.76,Alice in Wonderland Collection,Wednesday,May,"Family, Fantasy","Johnny Depp, Mia Wasikowska, Anne Hathaway, Helena Bonham Carter, Alan Rickman, Michael Sheen, Sacha Baron Cohen, Andrew Scott, Toby Jones, Rhys Ifans, Timothy Spall, Ed Speleers, Stephen Fry, Lindsay Duncan, Matt Lucas, Tom Godwin, Richard Armitage, Amelia Crouch, Leilah de Meza, Geraldine James, Leo Bill, Barbara Windsor, Meera Syal, Hattie Morahan, Simone Kirby, Siobhan Redmond, Frances de la Tour, Paul Whitehouse, Michael Sheen, Matt Vogel, Paul Hunter, Wally Wingert, Louis Ashbourne Serkis, Joanna Bobin, Joe Hurst, Oliver Hawkes, Frederick Warder, Eve Hedderwick Turner, Daniel Hoffmann-Gill, Jamie Baughan, Matt Wilman, Siobhan McSweeney, Owain Rhys Davies, Edward Petherbridge, Richard Syms, Neil Edmond, Bill Thomas, Carol Been, Ross Carpenter, Melissa Collier, Heather Craig, Janine Craig, Leigh Daniels, Jules Davison, Matt Dempsey, Nikki Dunsford, Stephanie Elstob, Steve Fortune, Jane Fowler, Adam Galbraith, Chris Grierson, Dale Mercer, William Mowat, Cris Penfold, Kraig Thornber, Carl Walker, Claire Winsper, Freddie Andrews, Isaac Andrews, Lasco Atkins, Lauren Beacham, Alexander Bracq, Austin Burrows, Adam Burton, Sarah Butterworth, Yue Ting Cheng, Frances de la Tour, Angela Dee, Karl Farrer, Wayne Gibbon, Ross Green, Jacob Greener-Tofts, Kyle Hebert, Matt Hookings, Bomber Hurley-Smith, Mark Jury, Minouche Kaftel, Martyn Mayger, Alida Pantone, Alexander James Rodriguez, Riku Rokkanen, Steve Saunders, Mike Simmrin, Karol Steele, Daniel Westwood, Tom Whelehan, Christian Wolf-La'Moy , Charlotte Worwood",James Bobin
